video,prompt
d0cf8d8776cd16c1974357603cbbffed_cfr25.mp4,"The video shows a single elderly man, with white hair and a light skin tone, seated calmly on a brown leather couch, dressed in a formal brown suit, red vest, and patterned bow tie, surrounded by a warm and inviting indoor setting with a vase of red and white flowers in the background."
f7c0fac844a12852fb8de0710c865d22_cfr25.mp4,a person is talking
b3a445ecfeae9f107e52252149da69ae_cfr25.mp4,"The video shows a middle-aged man, likely in his forties or fifties, with gray hair and fair skin, seated in a professional setting, dressed in a dark suit, white shirt, and patterned tie, engaged in a conversation or interview in a softly lit, formal room with a curtain and decorative molding."
47f30af2875980e1765b9a64991d68cc_cfr25.mp4,"A middle-aged man with a fair complexion and short, neatly combed hair is seated in a professional setting, dressed in a brown suit, white shirt, and red dotted tie, engaged in a serious conversation or interview in a room with wooden paneling and a window with horizontal blinds. He is accompanied by one or more unseen individuals, likely an interviewer or colleagues, who are not visible in the frame."
55bc93d3e3f0329a6eba113878ce3afb_cfr25.mp4,a person is talking
dd6fb139bcaf77f2a701f25079c94617_cfr25.mp4,"A young Caucasian man with short dark hair and a green diamond-patterned polo shirt is seated at a table in a casual indoor setting, likely a school or café, engaged in a lively conversation with an unseen person. The brick wall and bulletin board in the background provide a neutral backdrop to the animated discussion, with the man's expressive gestures and facial expressions conveying the intensity of the conversation."
ae1a22a75971aa4b60f2fe8058177d08_cfr25.mp4,a person is talking
1d16b5920008e5ded47a325b3a98e2cb_cfr25.mp4,a person is talking
d5dc41298f6d5a686998a91b85909e1b_cfr25.mp4,"The video shows a single man, likely in his forties with a dark skin tone and short, neatly trimmed hair, adjusting his collar in a casual, everyday moment. He is dressed in a brown jacket over a white shirt, set against a slightly blurred outdoor background of people and greenery, likely in a street or public area, bathed in natural daylight."
716287f2331d442270860a49c53c9758_cfr25.mp4,a person is talking
44f10622ce052dc9834bb97aeb2d457d_cfr25.mp4,"A single male figure, dressed in a dark suit, white shirt, and dark tie, is seen making intense hand gestures in a dimly lit indoor setting, his medium-length dark hair and light skin tone standing out against the moody atmosphere."
a610e82c4a57005eb3335b3d3575f23e_cfr25.mp4,a person is talking
b57353bfb4312362b3634a58761857a7_cfr25.mp4,a person is talking
db9d29b51390fbc17b55a15b7c442205_cfr25.mp4,"The video shows a single male character, a man in his thirties with a medium skin tone and short, dark hair, standing in a dimly lit, creative indoor setting with a purple hue, wearing a dark brown jacket over a blue shirt. He is engaged in a conversation or presentation, gesturing with his hands as he stands in front of a patterned wall with a neon sign in the background."
98b29ba99ce2052bda80e34033c81bf2_cfr25.mp4,a person is talking
4c529b3c02c67a9fe5c99e336baf4407_cfr25.mp4,a person is talking
f8d0c2090a1ca1803555588ced97774d_cfr25.mp4,a person is talking
027a47a18b772d518be926ed30b45e42_cfr25.mp4,"A middle-aged woman with shoulder-length brown hair and round glasses is seen in a professional setting, wearing a light beige suit and a white blouse, engaged in a serious conversation or presentation in a corporate-style office with a window in the background. The woman's expression and posture convey a sense of professionalism, surrounded by the formal atmosphere of the office."
3aff08bdf15084e443d82e4ded728026_cfr25.mp4,"A young girl with curly hair and a light pink sweatshirt stands in a warmly lit home interior, looking surprised or curious as she gazes around the room with a staircase and a framed picture on the wall. She reappears in the same setting, maintaining her expression and attire, with the same surroundings unchanged."
24784ee548b6f4af5c92b380b8ecb41a_cfr25.mp4,a person is talking
bf4061738d575ff3f620adc650cc509d_cfr25.mp4,a person is talking
2fbbbe0f9f1563ad6fc5cc801fdb82c3_cfr25.mp4,a person is talking
5a8c629237c3e6c876788eeb662d3966_cfr25.mp4,a person is talking
47f33693f307c73fe1b1a32eb7c35cc8_cfr25.mp4,a person is talking
3492c85b30ca92ba1e56c8e66cfcfa40_cfr25.mp4,"The video shows a single woman, in her thirties with dark brown hair and fair skin, standing upright and engaged in a conversation or listening intently in a dimly lit indoor setting, likely a home or casual space, wearing a dark jacket with a fur-lined hood. The soft glow from a window or light source behind her illuminates her face, while her focused gaze and slightly open mouth convey her engagement in the conversation."
01e5b72adcff86770d2b3d713d858c86_cfr25.mp4,a person is talking
c0d0fa0ecddc638d3808c37d32bffb26_cfr25.mp4,"The video shows a woman with long, dark brown hair and light skin tone, dressed in a dark blue top, engaged in a serious conversation with someone off-camera in a dimly lit, indoor setting, possibly an office or institutional building, with a green exit sign visible in the background."
7376e41b8da2fce9f1257bc792a6d6ea_cfr25.mp4,a person is talking
f3739096d61fa17c5ae3833914727f7a_cfr25.mp4,"The video shows a single woman, likely in her forties or fifties, seated in a calm and professional indoor setting, wearing a dark blouse with puffed sleeves and large earrings, as she sits with a relaxed posture and contemplative expression. The room features a minimalist decor with a white wall, a framed picture, and a small table with a lamp and decorative item, bathed in soft, natural light."
c4a57c4feaae7b8d535b2d95c3f73dec_cfr25.mp4,"A middle-aged individual, possibly of African descent with short gray hair, sits in a professional office setting, wearing a patterned blouse with a beaded trim, as they hold a pen in their right hand, likely engaged in writing or reviewing documents. The individual is seated at a desk surrounded by papers, a red bag, and a calendar or note board, in a well-lit indoor environment with an air of contemplation."
c02a185b54ba78903ccb1d004b96933b_cfr25.mp4,a person is talking
2c3ddb7fe8ab0bb89539ca99e1961463_cfr25.mp4,a person is talking
f868dedbcb71dc7823ca95a8a29036aa_cfr25.mp4,"In the dimly lit room, a middle-aged man with dark hair and a beard is seen engaging in a conversation, dressed in a white shirt and blue jeans, while gesturing with his hands. The scene shifts to a second man, wearing a red vest and white shirt, standing in a similar dimly lit room with a windowpane background, exuding a contemplative atmosphere."
a6f158b5252f03f1a114ea919c596416_cfr25.mp4,a person is talking
1e695ec76019023bc1a8519f4661b62c_cfr25.mp4,"The video shows a single person, a woman with dark, curly hair, wearing a white lab coat over a dark green top, engaged in a focused conversation with someone off-camera in a soft-lit, indoor setting that appears to be an office or medical facility."
c83fb983c929a0cd8b8e8cb910c9b7ac_cfr25.mp4,"The video shows a man in his forties, with dark hair, a mustache, and goatee, gesturing animatedly in a dimly lit indoor setting, likely an office or formal environment, while wearing a dark blazer and striped shirt with an ID badge. He is accompanied by a partially visible figure in the background, dressed in a floral-patterned garment, as he engages in a conversation or explanation."
03563d71812679b735d07cbf3526f9cc_cfr25.mp4,a person is talking
aa91a2b12e8c0b0ce76ab48f29cb43ee_cfr25.mp4,a person is talking
aa9e3bbe9a3f5165642774870cae925d_cfr25.mp4,a person is talking
038cd53671795e4cd852e399076a0e58_cfr25.mp4,a person is talking
6928d82fd76ab3f7c0e45f76a1e4ee0f_cfr25.mp4,"A woman with fair skin, shoulder-length blonde hair, and diamond jewelry is seen in a dimly lit, formal setting, dressed in a dark off-the-shoulder dress, exuding a sense of concern as she stands alone. The warm lighting casts soft shadows on her face, adding to the dramatic atmosphere of the moment."
0122d7feee27fddf5e7e214c982144e7_cfr25.mp4,a person is talking
7d1f4e7a8b99558a81c9508ee7857ea1_cfr25.mp4,a person is talking
5bae3ac6c1d54034291ecfd3162c6734_cfr25.mp4,"A young Caucasian man with short dark hair and a light stubble beard sits in contemplation, wearing a navy blue sweater over a collared shirt, his eyes closed as he appears to engage in a quiet moment of introspection in a dimly lit, indoor space with a blurred background."
42cfee8e10f76781158fabdc0d0851bd_cfr25.mp4,"The video shows a woman in her thirties with red hair and fair skin, wearing a red top, engaged in a conversation with someone off-camera in a warm, intimate setting of a home kitchen, where shelves and a refrigerator are visible in the background. The woman's upright posture and attentive expression suggest a close and personal discussion, illuminated by warm evening or night-time lighting."
9667bd755e238ca3c4f10af0b572de64_cfr25.mp4,"The video shows a single woman, in her thirties with blonde hair and fair skin, seated at a table in a dimly lit, cozy indoor setting, likely a restaurant or home dining area, wearing a light blue, long-sleeved shirt. She is engaged in a conversation, gesturing with her hands and facial expressions, her movements conveying a sense of intensity as she raises her hand to her face and clenches her fist."
731fade1db87e6cb236cadb178c9d7cd_cfr25.mp4,a person is talking
76fd16798f153aabaec9c6c58635affe_cfr25.mp4,a person is talking
7294012a70679dfdf92fba09dcf5193b_cfr25.mp4,"The video features a woman, likely in her mid-to-late 30s with a concerned expression, engaging in serious conversations with two men in different settings. She is seen in a blue top and black jacket, speaking with a man in a white coat in a hospital room and with men in white shirts in two separate rooms with neutral tones and soft lighting."
